Trace Width (Rx L mm),Trace Thickness (Rx L mm),Number of Turns (Rx L),Trace Width (Rx L+C mm),Trace Thickness (Rx L+C mm),Number of Turns (Rx L+C),Gap Between Segments (mm),Center Area Percentage,Capacitor Area Length (mm),Capacitor Area Width (mm),Rx Coil Area Length (mm),Rx Coil Area Width (mm),Tx Coil Area Length (mm),Tx Coil Area Width (mm),Final Mutual Inductance (nH)
0.13264905,0.11427623,21.3823,0.13255848,0.14416917,19.501726,0.73929733,0.14964741,5.00091,3.99233,28.339523,22.617434,141.69518,113.09165,338.06842
0.13244048,0.24162035,20.609291,0.13295507,0.24019992,19.889412,0.6021229,0.15013215,5.0014825,3.991803,28.338823,22.617905,141.6949,113.093025,155.75063
0.118162215,0.14979887,38.42994,0.11717792,0.14317882,38.17757,0.32470393,0.1503165,5.001287,3.991332,28.338972,22.61815,141.695,113.09261,-33.77851
0.1426961,0.39866993,6.8470993,0.14218515,0.36996529,8.007529,0.93984264,0.14963387,5.0018215,3.9914722,28.339886,22.619656,141.69519,113.09276,506.43723
0.117997795,0.340905,15.363747,0.11797375,0.33526546,14.773093,0.7468418,0.14988032,5.0011163,3.9916148,28.339443,22.618649,141.69456,113.09162,373.66953
0.099371344,0.1626223,29.771824,0.09694104,0.16777432,29.420792,0.60206604,0.15025252,5.0007577,3.992143,28.339,22.618473,141.69502,113.091934,183.6055
0.12521164,0.056583986,23.747166,0.12582617,0.05433733,23.441793,0.53965914,0.15013929,5.0011196,3.9919164,28.33866,22.618105,141.69473,113.09255,150.59537
0.1681842,-0.056532983,34.120758,0.16763973,-0.038067512,32.543804,0.3878665,0.15022554,5.0010443,3.9915423,28.339088,22.61791,141.69528,113.09222,116.24961
0.13639368,0.19033799,13.093593,0.1354979,0.19701912,11.455471,0.7742413,0.14929818,5.001372,3.992167,28.339394,22.618288,141.69472,113.09267,397.259
0.09232483,0.16830412,22.562685,0.09342894,0.16231328,21.506514,0.689036,0.1500007,5.0018716,3.9920382,28.339287,22.617666,141.69554,113.092186,197.42628
0.09686508,0.18411708,33.926052,0.09737377,0.17830285,33.662647,0.45355874,0.15013777,5.0014954,3.9916947,28.338928,22.618433,141.69519,113.09262,64.895
0.08566596,0.2886162,34.35523,0.08539547,0.27674308,34.373558,0.4933752,0.15030062,5.0014095,3.9914093,28.339258,22.61877,141.69511,113.0916,142.3986
0.12288005,0.27626774,13.868687,0.12235953,0.28656238,12.341228,0.89975613,0.14954136,5.000896,3.9925034,28.339558,22.617989,141.69458,113.09181,457.34366
0.09121133,0.09460574,33.321556,0.09084382,0.101592906,32.223766,0.63443303,0.1501434,5.0015097,3.9924695,28.339228,22.618082,141.69478,113.09174,248.14757
0.13965711,0.31973425,19.143381,0.13776354,0.3111063,18.21108,0.6782647,0.14966273,5.001279,3.9913685,28.33973,22.618135,141.69579,113.092735,267.4106
0.10532047,0.08011484,25.540956,0.103643134,0.08838667,24.834158,0.61334467,0.15011412,5.0008426,3.9923117,28.338942,22.617964,141.69513,113.09212,154.94003
0.08796528,0.17136416,16.776478,0.08883538,0.14190526,17.346613,0.63385874,0.15007871,5.001225,3.9923875,28.338076,22.618443,141.69543,113.09436,55.333755
0.14459616,0.36697787,6.5320644,0.14397365,0.36600897,4.980999,0.9346374,0.14917327,5.001042,3.9922774,28.339458,22.618267,141.69418,113.092926,505.1281
0.14761353,0.5003603,1.4064592,0.1474316,0.47790906,0.625956,1.0523388,0.14942716,5.0016346,3.9919457,28.339966,22.618248,141.69595,113.092804,551.9547
0.10690877,0.054523777,26.126373,0.10572641,0.05421535,25.164177,0.5726897,0.14959288,5.0008535,3.9922466,28.338848,22.618475,141.69502,113.09346,136.89384
0.076734416,0.12110318,26.861082,0.07764113,0.13904962,25.161516,0.5748386,0.14945138,5.000476,3.9919317,28.339098,22.618498,141.69516,113.09236,190.09152
0.081044145,0.18025123,29.892912,0.07967631,0.17107576,31.479225,0.54464465,0.15018782,5.000856,3.9919267,28.33896,22.61866,141.6952,113.092384,48.32452
0.13115975,0.402714,13.661529,0.13159923,0.40468642,11.75303,0.7945584,0.14966527,5.001023,3.9920154,28.3391,22.618116,141.69469,113.092636,400.45117
0.10381604,0.2574377,19.223818,0.103361964,0.23996925,20.085423,0.71887964,0.14973101,5.0010657,3.9921458,28.33905,22.618216,141.69424,113.09265,264.12692
0.122467056,0.48130733,4.515019,0.12125364,0.47417635,3.5292926,1.1179421,0.14922193,5.001316,3.9923787,28.339937,22.618862,141.69443,113.09229,688.1423
0.13971828,0.24575022,24.300377,0.14003175,0.23439245,24.781961,0.5047072,0.15025128,5.0013814,3.9910343,28.339125,22.618477,141.69456,113.0924,144.38524
0.09098241,0.44433832,21.17341,0.09073503,0.4247177,20.407143,0.8045912,0.15004086,5.0010166,3.9923458,28.339151,22.618116,141.69522,113.09234,319.9756
0.102667615,0.47236183,16.05282,0.099959865,0.47531816,15.161513,0.7861179,0.14946394,5.0007143,3.9917517,28.33948,22.61868,141.6945,113.09236,363.15283
0.08251919,0.3573008,21.648468,0.083448626,0.3620455,20.850489,0.83970356,0.14996415,5.0010786,3.992651,28.339159,22.61883,141.69496,113.092064,393.17618
0.10675376,0.21549687,29.466932,0.10928092,0.19345863,28.927444,0.44016773,0.150149,5.001189,3.9914713,28.338535,22.618631,141.69481,113.09332,57.69892
0.113286726,0.28792608,17.412615,0.11424676,0.2924547,16.273434,0.7321172,0.14951266,5.001561,3.9918995,28.339367,22.61757,141.69437,113.0924,300.90518
0.11398243,0.5701685,1.6791862,0.11466629,0.5550477,0.95417666,1.0271013,0.14978388,5.0008326,3.9920194,28.33934,22.618126,141.69461,113.091835,548.32336
0.098926805,0.49563453,12.296747,0.09843588,0.49410284,11.353092,0.8825197,0.1495563,5.0010843,3.9919276,28.339523,22.618305,141.69482,113.09238,399.91574
0.09317428,0.3340423,17.799164,0.09291036,0.30595666,18.825117,0.7031138,0.15013544,5.0014515,3.9916186,28.339167,22.618269,141.6942,113.091934,203.27217
0.05456934,0.3337027,28.855707,0.057548434,0.325275,28.044977,0.60048324,0.15023017,5.001654,3.9918878,28.338938,22.617722,141.69519,113.09208,119.93927
0.097671464,0.07785209,31.481499,0.09754123,0.0922511,29.259048,0.52683294,0.15007178,5.00097,3.9920087,28.338919,22.617804,141.69571,113.09222,130.7805
0.109782316,0.24697115,24.108053,0.11009477,0.24644585,22.999168,0.6274387,0.14949737,5.001372,3.991912,28.339176,22.61817,141.69478,113.09327,198.60446
0.108587325,0.22026055,29.860172,0.107150845,0.21663968,29.05531,0.5906468,0.14987281,5.00095,3.9918754,28.339272,22.618813,141.69545,113.09264,210.00748
0.09969155,0.23496813,21.283382,0.098533124,0.24502003,22.273201,0.6368463,0.15003604,5.0001235,3.9919367,28.33893,22.61876,141.69437,113.09224,187.17924
0.12935077,0.19517624,25.759071,0.13312186,0.20493051,24.500284,0.6319827,0.1499648,5.0012355,3.99205,28.339243,22.617117,141.69493,113.09203,264.9647
0.16291404,0.32788458,15.919853,0.16374995,0.31469887,16.185797,0.83860373,0.14981084,5.0018396,3.991298,28.340094,22.618845,141.69452,113.091545,539.3506
0.09091019,0.5364481,5.343059,0.090066545,0.5138904,4.4503098,1.0592139,0.14933991,5.0015717,3.9922297,28.339703,22.618595,141.69461,113.09209,583.2976
0.08216657,0.26160505,23.569187,0.08359049,0.2541048,23.289019,0.5002732,0.15034156,5.001027,3.99164,28.338331,22.618427,141.69554,113.09303,23.170486
0.08807427,0.33101472,23.71734,0.08795425,0.32470387,23.829935,0.64313304,0.14996855,5.0010295,3.9919229,28.339018,22.618402,141.69504,113.09259,179.002
0.09955936,0.114223674,31.520304,0.100175455,0.121727735,30.39766,0.4375157,0.15004289,5.0010915,3.9918282,28.338652,22.618124,141.69516,113.09296,23.892292
0.115595974,0.3793208,15.365925,0.112883925,0.39004204,13.850869,0.9830197,0.14970332,5.0011053,3.9925692,28.339811,22.618187,141.69424,113.09127,548.1534
0.11600606,0.39933434,16.783016,0.11859879,0.36290497,18.7803,0.8568105,0.15038787,5.001764,3.992021,28.339092,22.618473,141.69408,113.09157,439.49417
0.11367088,0.27710637,23.070179,0.11297673,0.27308232,23.012167,0.5348296,0.15035468,5.001139,3.9918065,28.338375,22.61842,141.69403,113.09256,117.764755
0.061993316,0.23444308,32.126854,0.06365388,0.22075628,32.834095,0.5169251,0.15033057,5.001211,3.9918141,28.338749,22.618238,141.69485,113.092026,45.001102
0.11498647,0.05232472,32.740627,0.11561804,0.068997554,31.603613,0.47988838,0.1500728,5.001279,3.9916902,28.339298,22.617754,141.69562,113.091805,126.95622
0.09680506,0.27570748,29.827232,0.09517825,0.27211222,29.381989,0.49171528,0.1502437,5.0010934,3.9916148,28.338905,22.618328,141.69489,113.09227,83.9583
0.097170345,0.26327226,28.066463,0.09746118,0.24491954,27.88793,0.6247347,0.14991641,5.001463,3.9921792,28.338995,22.618586,141.695,113.09317,175.59932
0.13921978,0.4692487,11.32231,0.13771886,0.46080315,11.241638,0.9229404,0.1498653,5.001274,3.9917052,28.339973,22.618177,141.69456,113.09125,532.42224
0.11142599,0.26112399,29.367792,0.10978681,0.2608901,29.109528,0.67789644,0.15018052,5.001256,3.9918249,28.33972,22.617968,141.69504,113.090904,288.09424
0.11332401,0.19260237,20.814693,0.11546116,0.16081133,22.461933,0.5960444,0.15000127,5.0017996,3.991539,28.338938,22.618671,141.69551,113.09352,106.957214
0.13863498,0.45393732,11.047596,0.13750483,0.42887977,11.940176,0.93936753,0.14967233,5.0018373,3.9917064,28.33985,22.61917,141.69443,113.09235,535.9569
0.13138564,0.4019482,14.098119,0.13028824,0.39327633,13.665267,0.8358832,0.15007938,5.000829,3.9917157,28.339409,22.618244,141.6942,113.091125,473.54846
0.13667722,0.4567681,2.2525523,0.13605522,0.43732113,1.5438809,0.96947783,0.1499232,5.001243,3.9916255,28.339561,22.618252,141.69499,113.09163,552.1676
0.11938836,0.1488641,17.168339,0.119041614,0.14329231,16.78118,0.7070232,0.14961551,5.001509,3.9921448,28.339094,22.618027,141.69487,113.09307,259.109
0.124589354,0.05097117,31.88742,0.12584111,0.059036504,30.694164,0.44020122,0.15022641,5.0011587,3.9918382,28.338684,22.618053,141.69466,113.09244,91.77849
0.11675512,0.30153495,18.394104,0.11479315,0.29478422,18.001295,0.8610793,0.14938049,5.00141,3.9920287,28.340012,22.618698,141.69484,113.092026,477.59177
0.12899609,0.45747447,20.724575,0.12818374,0.4377877,21.31716,0.6000114,0.15031914,5.0012155,3.9914718,28.338875,22.618208,141.69446,113.09278,127.81712
0.11736509,0.43973607,13.199131,0.116304316,0.42420602,12.857443,0.9319344,0.1499289,5.001238,3.9919283,28.339788,22.618145,141.69434,113.09089,543.7262
0.15182018,0.11396347,24.731169,0.1531926,0.11529536,22.868782,0.440317,0.15015896,5.0015917,3.99108,28.339066,22.617441,141.69551,113.09272,83.90639
0.13127623,0.23906997,18.87485,0.1305844,0.23586182,18.376162,0.8313218,0.14954408,5.001434,3.9919918,28.339949,22.618181,141.69496,113.09181,451.91077
0.12873973,0.38870615,20.521042,0.12886421,0.36533317,21.197523,0.63263446,0.15033132,5.001272,3.99118,28.33914,22.61893,141.6954,113.09261,217.3492
0.10366602,0.042023808,19.63526,0.10010697,0.05553266,18.442183,0.6733304,0.14983247,5.0001445,3.9926858,28.338758,22.617935,141.69559,113.09274,162.28801
0.12583594,0.052403413,23.783298,0.12460761,0.04363648,23.655802,0.6352509,0.14999819,5.001459,3.9920168,28.33918,22.61867,141.69513,113.09243,255.2716
0.13623457,0.49025178,8.602649,0.13584647,0.46432284,8.952162,0.9029303,0.15006265,5.001864,3.991747,28.339346,22.619251,141.69475,113.09263,459.56262
0.058970347,0.19180071,34.614796,0.05874231,0.19335844,34.552254,0.5056433,0.1499839,5.0003023,3.9921374,28.338787,22.618338,141.69485,113.09214,66.66936
0.110566415,0.09625906,20.509434,0.11142805,0.09423962,20.05547,0.6434563,0.1498231,5.0011687,3.9921901,28.33882,22.618332,141.69508,113.09307,217.46999
0.10736967,0.28590596,9.681709,0.108615294,0.30651182,8.101539,1.0776733,0.14959587,5.001214,3.9928594,28.339817,22.618196,141.6951,113.0913,630.6803
0.08924131,0.29895124,38.586357,0.08773291,0.2866795,38.18159,0.4290344,0.15043202,5.0009394,3.9914014,28.339088,22.61894,141.69566,113.09205,59.378975
0.0907078,0.44153786,14.20942,0.09003933,0.42013517,14.001137,0.66699004,0.15057655,5.0004864,3.9917536,28.338331,22.618135,141.69528,113.09274,145.22913
0.12351841,0.12140438,20.228518,0.12327061,0.12928285,19.26964,0.56521577,0.14996658,5.0012627,3.9915388,28.339024,22.61798,141.69485,113.092155,193.43762
0.15392345,0.57200897,1.4686759,0.15450329,0.55302805,0.10332107,1.0161906,0.14958274,5.0018964,3.9914045,28.340105,22.618004,141.69463,113.09171,617.15466
0.11814927,0.3634874,15.051448,0.11553037,0.3575598,15.297716,0.814199,0.15006338,5.001237,3.9919772,28.339273,22.618847,141.69434,113.092064,354.73584
0.10230801,0.22715428,29.485224,0.102866925,0.21796262,29.317347,0.5831082,0.15017055,5.0012856,3.99215,28.338867,22.618465,141.69534,113.092896,135.79704
0.10644272,0.23224789,27.220177,0.103891045,0.24720083,25.091488,0.62789416,0.14967254,5.001221,3.9920943,28.339348,22.618221,141.69421,113.0917,299.5318
0.11759771,0.124265425,20.044157,0.11712025,0.1234319,19.894245,0.80541295,0.14956537,5.001091,3.9923878,28.339506,22.61917,141.69537,113.09243,403.9601
0.07601732,0.33608556,11.714501,0.077315904,0.32208416,10.672073,0.97723126,0.14924772,5.001648,3.9928038,28.339506,22.618004,141.69495,113.092926,432.63174
0.070965335,0.25930014,35.294945,0.070214234,0.2625828,34.930058,0.43124646,0.15007314,5.000391,3.991822,28.33874,22.618177,141.69513,113.092415,30.704924
0.13025735,-0.12257124,33.559757,0.12999476,-0.11007293,33.659103,0.43409416,0.15054418,5.001418,3.9917219,28.339056,22.618158,141.69495,113.09157,87.85416
0.12674129,0.7669453,3.1855118,0.12552115,0.7566663,2.5183175,1.1557088,0.14936209,5.0007615,3.9921954,28.340075,22.617964,141.69408,113.091675,711.5347
0.12474707,0.16690388,31.581142,0.12226882,0.16028951,31.42838,0.51915985,0.15023309,5.001384,3.991518,28.339401,22.618576,141.69542,113.09195,168.53691
0.083417945,0.13125482,32.849594,0.08394443,0.13981292,32.425587,0.48929423,0.15012805,5.0007186,3.991812,28.339111,22.617563,141.69507,113.09156,49.226337
0.13711904,0.25128183,32.194473,0.13749424,0.2470331,31.455956,0.47266057,0.15021986,5.0014033,3.9916084,28.339,22.618252,141.6952,113.09281,120.5264
0.08432482,0.389609,16.64739,0.08402861,0.3843933,15.878864,0.85492885,0.14935142,5.001418,3.991791,28.339865,22.618858,141.6953,113.09224,409.07812
0.09325133,0.36404297,18.876926,0.09309399,0.34342054,20.147585,0.6566437,0.15016983,5.001279,3.991939,28.338598,22.618477,141.694,113.09234,193.08539
0.13404603,0.43682247,8.39654,0.13254024,0.43276396,7.869086,0.8576998,0.14980222,5.0007467,3.9918284,28.339302,22.618496,141.69476,113.092476,395.52283
0.09374093,0.6306825,13.308376,0.0932982,0.6146967,12.189443,0.8837563,0.14947106,5.0014176,3.9919796,28.339415,22.618528,141.69418,113.092636,439.03186
0.08384667,0.31156468,22.54796,0.08442808,0.3199752,21.380665,0.7793279,0.14990133,5.0007806,3.9922032,28.33951,22.61824,141.69499,113.09169,308.20273
0.10967561,0.28513947,13.760505,0.10738196,0.28732225,12.836396,0.91886246,0.1493155,5.000837,3.9923987,28.339758,22.618406,141.69519,113.091965,492.12967
0.11157332,0.076974094,28.82407,0.11158545,0.079562485,28.068447,0.514206,0.14983842,5.0012207,3.9920032,28.338867,22.61794,141.69551,113.09349,65.41059
0.10931336,0.3094488,24.180424,0.11012722,0.27883163,25.569702,0.62213975,0.15022755,5.001703,3.9918022,28.338934,22.618443,141.69547,113.09314,111.475655
0.124445096,0.017839903,26.845915,0.12290904,0.02328119,26.74323,0.5939345,0.15007332,5.001397,3.9920533,28.339125,22.618769,141.6953,113.09245,223.3279
0.12023991,0.12848265,23.627565,0.11940709,0.13365774,23.83898,0.6638846,0.15013115,5.000848,3.9921508,28.338942,22.618677,141.69495,113.09212,285.7911
0.14714211,0.3588672,20.172447,0.14651504,0.3527633,19.50681,0.6310873,0.15005986,5.0012894,3.9912848,28.33938,22.617815,141.69489,113.092125,259.6256
0.094117545,0.27707,31.758436,0.09297698,0.2793118,30.85802,0.55058295,0.14984092,5.0007095,3.9917812,28.339352,22.618198,141.69493,113.09204,166.03957
0.072658904,0.2572546,36.962387,0.06970361,0.25648782,36.731552,0.55739814,0.15015572,5.0004535,3.9920862,28.3392,22.618666,141.6954,113.09191,135.37924
0.13340268,0.39557534,16.232082,0.13448237,0.3669593,17.749695,0.73009014,0.15016285,5.0024157,3.9916394,28.339201,22.617386,141.69455,113.09276,228.48299
0.096447624,0.42714384,3.8107643,0.09436542,0.42928037,2.769392,1.1336315,0.14902937,5.0013766,3.9925241,28.340193,22.618206,141.69363,113.091125,687.6432
0.13651884,0.37034044,14.922072,0.13595939,0.36944595,13.75,0.80011785,0.14956872,5.000693,3.9918268,28.339645,22.617798,141.69487,113.091995,398.95483
0.07815978,0.14195465,29.353567,0.0766832,0.12394264,30.35689,0.6053446,0.15022634,5.001147,3.9922066,28.338926,22.618267,141.69456,113.092155,119.04105
0.11531572,0.06918931,28.290903,0.11486846,0.06959331,28.204401,0.4731951,0.14991629,5.0005207,3.991978,28.338615,22.618328,141.69437,113.09287,93.69462
0.11704953,-0.1782028,47.169567,0.11301626,-0.17858069,47.525772,0.25706562,0.15058732,5.000658,3.991861,28.338715,22.618916,141.69481,113.0916,-15.08674
0.058315877,0.048625186,35.239346,0.05715251,0.06082033,34.749886,0.4433317,0.15000777,4.9999685,3.9924614,28.338472,22.618092,141.69542,113.09255,-18.367718
0.083132155,0.20055264,27.48753,0.08236925,0.20975569,26.517538,0.62305886,0.14994287,5.000781,3.9926035,28.338745,22.617413,141.6952,113.09278,91.54757
0.10058525,-0.06733744,29.666471,0.10206878,-0.07146054,29.33471,0.51827615,0.14988841,5.0018063,3.9920294,28.33907,22.618254,141.69595,113.09299,77.16814
0.13988863,0.18744951,25.766663,0.14029093,0.17877415,25.510372,0.5909076,0.15002772,5.001713,3.9919477,28.339006,22.618158,141.69478,113.09288,208.10689
0.15280367,0.37571985,9.926836,0.15295987,0.35928315,8.831445,0.79927975,0.14985512,5.0012918,3.9914334,28.33922,22.619116,141.69507,113.09273,437.86295
0.16878662,0.04307525,33.614132,0.16750832,0.060228873,31.926462,0.31422865,0.15050325,5.0007067,3.9911163,28.338808,22.617905,141.69466,113.09141,110.924286
0.10715619,-0.06480001,30.315443,0.105532214,-0.06435838,29.433784,0.47585985,0.14949404,5.0009556,3.9924214,28.338734,22.618414,141.69467,113.0936,43.211437
0.11500126,0.60837966,8.961068,0.1139948,0.5939159,8.022222,0.8578001,0.14964359,5.001134,3.9915724,28.339489,22.617998,141.69496,113.09275,344.63547
0.12047074,0.16424203,28.906857,0.12026546,0.156896,27.936644,0.5342931,0.15015642,5.00204,3.991629,28.339125,22.617928,141.69551,113.09259,127.979866
0.13230558,0.30956987,16.77255,0.12999767,0.31351015,16.348896,0.8482334,0.14925963,5.0009737,3.9921134,28.339876,22.618748,141.69469,113.09227,467.17343
0.119326726,0.1760535,16.842192,0.11883469,0.1838705,15.999775,0.8340733,0.14980863,5.001684,3.9921918,28.339655,22.61786,141.69458,113.0913,404.47882
0.121060416,0.11768097,30.536327,0.12003541,0.13025734,29.55459,0.5798026,0.14991301,5.0011225,3.9920795,28.339245,22.618195,141.69458,113.09181,251.86577
0.12839852,0.21273698,26.629206,0.12951617,0.20761815,25.45976,0.4790533,0.14991197,5.0013127,3.9913585,28.339033,22.618082,141.6951,113.09282,116.64541
0.11114728,0.13830633,28.325657,0.11219016,0.13195471,29.039913,0.51900196,0.15037444,5.0014806,3.991808,28.338684,22.618881,141.69472,113.09252,128.41982
0.11902997,0.20700681,18.474052,0.121442705,0.20999773,17.048674,0.7534189,0.149464,5.0012484,3.992297,28.33921,22.618406,141.69525,113.09287,338.30823
0.120485574,0.5559034,15.376079,0.12155292,0.54210633,13.870658,0.88149685,0.14952315,5.0015335,3.9916525,28.339886,22.618233,141.69534,113.09233,462.4638
0.11155188,0.4041909,16.513515,0.1111361,0.39027846,16.764772,0.7199107,0.14987937,5.0011673,3.991596,28.339083,22.618793,141.69446,113.09256,301.99106
0.1040083,0.35740456,24.415403,0.10222848,0.3415668,24.566082,0.6046751,0.15000592,5.0010595,3.991656,28.339087,22.618816,141.69489,113.09282,174.28261
0.09241649,0.5139333,16.051056,0.091152176,0.4958819,16.478409,0.84032494,0.14974149,5.0015674,3.9915679,28.33995,22.618193,141.69467,113.091545,381.41528
0.103008814,-0.00682672,32.374973,0.10444215,-0.015437808,33.772736,0.65237707,0.14982939,5.001486,3.992547,28.33914,22.619957,141.69412,113.09272,273.00903
0.097367875,0.11327458,29.997309,0.09718137,0.12360412,28.790606,0.6065241,0.14992724,5.0010896,3.9920607,28.33934,22.618168,141.695,113.09185,203.48859
0.13154705,0.10702663,26.313364,0.13001452,0.11894163,25.68693,0.5301457,0.15005688,5.000798,3.9920456,28.338778,22.618156,141.69452,113.09246,147.90851
0.06444961,0.21093468,27.158169,0.06304963,0.20830685,27.82434,0.6652395,0.15020661,5.000644,3.99236,28.338854,22.618431,141.69502,113.09188,168.28568
0.15527992,-0.089703046,34.990173,0.15501007,-0.09148533,34.056503,0.31799176,0.15025069,5.0011826,3.9911864,28.339066,22.617903,141.69495,113.09216,37.521915
0.124763004,0.3537801,10.313573,0.124221615,0.35617906,8.055484,0.92296344,0.14915918,5.001299,3.992188,28.339787,22.618107,141.69485,113.09224,529.8568
0.11457465,0.2659611,28.627932,0.11136484,0.26827893,28.391838,0.67631805,0.15017006,5.001172,3.9920409,28.339512,22.618633,141.69481,113.09163,305.6853
0.10337004,0.58025306,8.058735,0.1034118,0.56540716,7.56963,0.88726777,0.15003854,5.000888,3.99182,28.339,22.618584,141.69463,113.09222,428.91235
0.097858205,0.47193086,8.934109,0.09578979,0.45822832,8.490592,1.0719455,0.14909282,5.001128,3.9924252,28.34003,22.618755,141.69464,113.09211,602.30676
0.09091849,0.24243045,28.099066,0.089906186,0.2149143,28.783167,0.47862002,0.15011251,5.001009,3.991798,28.338608,22.618872,141.69493,113.09303,32.89268
0.09872656,0.27020118,13.025371,0.09854423,0.25649107,12.67763,0.61929226,0.15027672,5.0004973,3.9919841,28.338226,22.6179,141.69547,113.09339,75.43321
0.08333758,0.1797028,24.69967,0.081851676,0.18626297,23.95622,0.5417403,0.14981669,5.000503,3.992262,28.338448,22.617992,141.6942,113.09288,76.77013
0.12399727,0.38106963,16.752146,0.1215486,0.3870009,15.882181,0.62356967,0.14996794,5.0001206,3.9917068,28.338728,22.617926,141.69429,113.09257,189.6684
0.094792135,-0.03603432,32.882908,0.09364391,-0.0121484045,30.893623,0.502905,0.15002358,5.0005827,3.9920952,28.339073,22.617731,141.69531,113.09111,134.72585
0.13638915,0.11465579,29.2005,0.13810836,0.107401535,29.577251,0.4747349,0.15047292,5.001597,3.991396,28.338928,22.618855,141.69533,113.092575,114.79549
0.107978545,0.32399082,32.67536,0.10594608,0.30963168,32.33155,0.44987452,0.15041018,5.0006065,3.9916227,28.338717,22.61839,141.69537,113.092766,37.16926
0.10668358,0.28126207,20.560026,0.10535204,0.26938856,20.571768,0.6082671,0.15005468,5.0009284,3.9916956,28.338861,22.618694,141.69528,113.092995,149.44559
0.09252685,0.2672611,19.186964,0.0897332,0.27459782,17.299942,0.79531556,0.149616,5.000824,3.9924843,28.339466,22.617449,141.69525,113.0923,289.9687
0.09504423,0.4283435,15.075481,0.094309345,0.44025567,13.462497,0.7647619,0.14956993,5.000719,3.9920166,28.339144,22.618223,141.69518,113.092674,319.87787
0.09529499,0.23467237,28.815115,0.09412583,0.22492608,29.643549,0.49220133,0.15050402,5.000544,3.991753,28.338554,22.61842,141.69519,113.09247,28.068514
0.13985075,0.16106202,35.282673,0.13831036,0.16495574,35.52776,0.43803787,0.15058954,5.001497,3.991456,28.339201,22.617905,141.69493,113.09152,107.76115
0.093569495,0.44504,16.366386,0.09361223,0.41050413,17.015099,0.6047615,0.15037653,5.0013695,3.9913197,28.33849,22.618313,141.69525,113.09313,76.286644
0.12166788,0.44562414,5.2153707,0.12091801,0.4504408,3.7752354,1.1557019,0.14888531,5.000956,3.9926703,28.340227,22.61846,141.69394,113.091644,747.9673
0.114479266,0.22157425,23.08637,0.113298155,0.22019462,23.212658,0.58333516,0.1499081,5.00045,3.9918492,28.338783,22.61885,141.69489,113.0929,171.67685
0.09028655,0.2141954,31.033583,0.090682365,0.1966421,31.72618,0.45325956,0.15049826,5.000602,3.991455,28.338715,22.618582,141.6946,113.09198,64.20942
0.073635004,0.27552402,23.432245,0.071425684,0.2828208,22.728216,0.68102694,0.14961855,5.0009985,3.9925914,28.338852,22.618114,141.69408,113.09276,180.55072
0.10197777,0.3259863,17.641277,0.10204018,0.3456089,14.848771,0.7739814,0.14922974,5.0007405,3.9919565,28.33967,22.618135,141.69525,113.09205,391.2815
0.1325931,0.27407563,19.051678,0.13204537,0.284207,17.952637,0.71078485,0.14987843,5.0007744,3.9919324,28.339245,22.618145,141.69499,113.09239,297.30884
0.14473695,0.3059495,19.97368,0.14208865,0.3070706,19.391361,0.7472149,0.15005414,5.0010242,3.9917066,28.339657,22.61814,141.6948,113.091194,403.19135
0.09296837,0.15471593,23.11001,0.0932155,0.16178037,21.516237,0.53239053,0.1496643,5.0007668,3.9918144,28.338808,22.617401,141.69482,113.09235,110.81085
0.13682546,0.21595426,21.835922,0.13503717,0.21913464,21.468105,0.71912915,0.15032102,5.0008492,3.9917092,28.339563,22.618591,141.69489,113.09089,409.84863
0.14179917,-0.1131004,36.97499,0.14186712,-0.11391587,37.414295,0.27642208,0.15072559,5.00111,3.9914362,28.338472,22.618103,141.69514,113.09204,-18.971224
0.10185384,0.1858575,14.696224,0.10084867,0.18197232,14.354397,0.89387316,0.14944929,5.001403,3.992693,28.339478,22.618406,141.6947,113.09265,405.99765
0.14527039,0.46029815,6.208538,0.14377223,0.45443895,5.033182,0.97179407,0.14920984,5.001594,3.991913,28.339941,22.617962,141.69426,113.092125,587.4108
0.122731134,0.2087617,20.00482,0.12228519,0.21285224,19.07357,0.5939874,0.15015216,5.001134,3.9917126,28.338758,22.618114,141.69458,113.092285,206.59546
0.14472704,0.3227001,13.697779,0.14369737,0.31900892,12.603999,0.91299284,0.14942014,5.00129,3.9919412,28.340097,22.618711,141.69499,113.09177,575.05707
0.07816353,0.16087863,22.963614,0.079237424,0.15317082,21.800665,0.66889435,0.14984897,5.00146,3.9921649,28.339077,22.617876,141.69566,113.092995,169.9579
0.09107677,0.40780532,12.474722,0.09083022,0.3977818,12.12309,0.8834747,0.14990312,5.001565,3.991924,28.33961,22.618414,141.69565,113.092094,376.78134
0.07034951,0.25623125,34.1763,0.06881375,0.25095046,34.153732,0.49654835,0.15021007,5.0006247,3.9919102,28.338825,22.61819,141.69482,113.092094,48.852985
0.110916376,0.13364571,19.529222,0.108688936,0.14166914,19.21594,0.7897098,0.1498858,5.000509,3.9926522,28.339067,22.618364,141.69408,113.09182,346.5468
0.16156562,0.27365315,8.76059,0.16075502,0.28464407,6.393424,0.8988131,0.14999035,5.001249,3.991754,28.3397,22.618116,141.69492,113.09115,562.9942
0.108235694,0.2298979,25.928137,0.10825227,0.22579809,24.945465,0.546139,0.14997661,5.0013156,3.9917407,28.33896,22.618227,141.69531,113.093,99.97743
