Trace Width (Rx L mm),Trace Thickness (Rx L mm),Number of Turns (Rx L),Trace Width (Rx L+C mm),Trace Thickness (Rx L+C mm),Number of Turns (Rx L+C),Gap Between Segments (mm),Center Area Percentage,Capacitor Area Length (mm),Capacitor Area Width (mm),Rx Coil Area Length (mm),Rx Coil Area Width (mm),Tx Coil Area Length (mm),Tx Coil Area Width (mm),Final Mutual Inductance (nH)
0.11110925,0.50770646,37.33301,0.110783085,0.5102035,37.205475,0.5173015,0.15036099,5.001366,3.990769,28.33924,22.619068,141.69476,113.09163,276.52905
0.13589086,0.3398508,36.069202,0.13565885,0.34024337,36.019146,0.34023836,0.1499956,5.00127,3.9909196,28.339056,22.618061,141.69464,113.09276,70.66956
0.10783047,0.3944132,56.092632,0.10736035,0.39532992,56.140984,0.13848178,0.15009364,5.0008755,3.9912055,28.339336,22.617895,141.69572,113.092285,-26.486712
0.12976183,0.31360278,27.369047,0.12963115,0.31373018,27.315332,0.5137675,0.14955199,5.001163,3.992314,28.338978,22.619139,141.69485,113.09347,168.18903
0.08762854,0.7884344,33.786552,0.08741298,0.7901279,33.76889,0.48996416,0.14971247,5.000717,3.990984,28.33915,22.618814,141.69496,113.093,189.119
0.070561714,0.56287646,42.378963,0.070401385,0.56457865,42.322433,0.36785147,0.14982134,5.001128,3.9913757,28.339285,22.619144,141.69548,113.09242,75.06008
0.104254216,0.5757974,39.63637,0.10383625,0.57745796,39.590992,0.3468436,0.14936507,5.0006022,3.991954,28.33932,22.618517,141.69482,113.09316,85.26494
0.07442823,0.43344882,47.950085,0.074133426,0.43530083,48.04324,0.29423437,0.14998914,5.001276,3.9918418,28.338945,22.618904,141.6956,113.092514,-3.605164
0.075107954,0.76433736,42.39915,0.07463088,0.7648913,42.41433,0.39224195,0.1498725,5.0013413,3.9912348,28.339493,22.618185,141.69499,113.09192,109.873215
0.10847568,0.1998741,30.745388,0.1082269,0.20149101,30.649391,0.4726595,0.15049016,5.0011387,3.9914804,28.338577,22.618118,141.69543,113.09293,96.39521
0.12726232,0.49971682,28.704638,0.12699802,0.5015302,28.679453,0.5679554,0.14998074,5.0015955,3.9911547,28.339556,22.61914,141.69583,113.09211,268.0565
0.081130266,0.6381451,33.819763,0.08077961,0.63903147,33.969852,0.4443434,0.14958026,5.001407,3.9915648,28.339603,22.61878,141.69502,113.09291,84.81736
0.13812254,0.1997743,16.366657,0.13799608,0.20095998,16.316576,0.6220114,0.14957194,5.000896,3.9910796,28.33884,22.618187,141.69504,113.09326,136.69072
0.097518824,0.3892647,28.799751,0.09732947,0.39125052,28.837002,0.57162166,0.14956969,5.000793,3.9912713,28.339863,22.618109,141.69463,113.09227,208.9228
0.116517685,0.26249254,31.032553,0.11623178,0.26279303,30.803381,0.44168472,0.15066938,5.0011945,3.9913857,28.33833,22.618221,141.69476,113.0922,97.178604
0.090024084,0.4928213,19.77914,0.08972403,0.49315527,19.65778,0.63731915,0.15011995,5.000779,3.9917037,28.339123,22.618536,141.69473,113.09226,184.13332
0.09599555,0.34008104,12.966903,0.09556529,0.34219417,13.068055,0.7883716,0.14949521,5.0014734,3.9917552,28.339066,22.618437,141.69507,113.09329,234.66757
0.11536157,0.20330714,31.839972,0.11504471,0.20477259,31.655624,0.46966606,0.15054241,5.001586,3.9916978,28.339014,22.61893,141.69507,113.09135,152.62189
0.092149094,0.73624074,20.912724,0.09168349,0.73710287,20.837921,0.6130063,0.14980265,5.0003896,3.9913332,28.339523,22.617907,141.6953,113.09292,153.55826
0.06502891,0.26045498,25.674713,0.06458934,0.26005846,25.494,0.62090105,0.14990903,5.0011344,3.9916193,28.339165,22.617695,141.69576,113.09194,115.41149
0.11350598,0.092732295,55.66258,0.11288326,0.09409244,55.417305,0.17698298,0.15029262,5.000778,3.9918454,28.338774,22.61853,141.69572,113.092636,19.236807
0.08507143,0.6252141,28.786432,0.08470893,0.62774605,28.736364,0.63270843,0.14992972,5.001626,3.991989,28.33927,22.617897,141.69441,113.09174,341.23294
0.09181635,0.67516255,17.421316,0.09162226,0.6764782,17.414598,0.73703665,0.14964429,5.001253,3.991684,28.339355,22.618315,141.69505,113.09285,310.51587
0.11720257,0.40257376,31.419956,0.116850995,0.40532675,31.197798,0.57841593,0.14889678,5.0015264,3.9915595,28.339987,22.618313,141.69412,113.09254,256.89417
0.15528065,0.31416908,34.25464,0.1553245,0.31588215,34.283836,0.28518704,0.15030903,5.0010195,3.9908109,28.338455,22.618557,141.69557,113.0933,8.572371
0.07139011,0.46904936,46.427402,0.07098259,0.47010922,46.404106,0.3712255,0.14946152,5.0009627,3.9916832,28.339497,22.619032,141.69579,113.09269,101.14331
0.15887026,0.29307538,42.000805,0.15830573,0.2926926,41.760056,0.1916675,0.15039878,5.000727,3.9918349,28.338211,22.618258,141.69516,113.09303,-13.530111
0.105414554,0.26478958,45.282444,0.10490624,0.26565257,45.3576,0.231525,0.15041211,5.0009317,3.9910183,28.339329,22.61807,141.69556,113.09253,-45.345276
0.13193062,0.39591536,20.270943,0.131578,0.39781004,20.086895,0.5775023,0.15034038,5.0013413,3.991465,28.339277,22.617786,141.69489,113.09242,214.25252
0.11002892,0.5621691,25.123058,0.10956227,0.56477576,24.890312,0.7385743,0.14946571,5.0000696,3.991875,28.339592,22.617718,141.6948,113.091194,454.5265
0.12535894,0.14754647,15.241325,0.1251426,0.14771184,15.237481,0.76031035,0.1493292,5.00117,3.9911904,28.340195,22.618917,141.69481,113.092445,295.57178
0.12557013,0.5401096,38.05065,0.1252525,0.54320586,37.9915,0.41376194,0.14967579,5.0009255,3.9906106,28.339268,22.617704,141.69472,113.09203,193.59595
0.103466235,0.7004766,24.091087,0.103300594,0.7026014,24.283728,0.5518019,0.14944853,5.0011907,3.9914885,28.339449,22.618591,141.69484,113.093185,166.16302
0.11926978,0.21674992,29.655802,0.11854207,0.21748583,29.598972,0.611381,0.15002249,5.0017376,3.9915037,28.33993,22.618961,141.69504,113.09187,257.63763
0.09373749,0.3945355,43.583157,0.09337903,0.39478776,43.44582,0.33167115,0.14970712,5.000292,3.9916797,28.338875,22.618044,141.69563,113.092865,62.33663
0.07386883,0.46560293,56.41533,0.07359693,0.46629405,56.177055,0.22169735,0.1498067,5.0004606,3.9915547,28.338646,22.619215,141.69527,113.09238,45.711517
0.10131149,0.3470482,25.999117,0.10085924,0.34947652,25.91798,0.78414667,0.14970799,5.0014353,3.9917312,28.339819,22.618486,141.69508,113.091965,443.73996
0.069705896,0.59699506,30.214804,0.06955435,0.599098,30.078468,0.63154507,0.14917749,5.0002465,3.9919693,28.33951,22.618296,141.6952,113.09167,283.58026
0.12313783,0.31738088,54.740562,0.122882105,0.32047987,54.697857,0.15603739,0.14948113,5.001206,3.9912536,28.339354,22.618643,141.69562,113.092,32.006855
0.098569445,0.52981645,52.542053,0.0981555,0.52980775,52.453293,0.2569791,0.15047258,5.001752,3.9914482,28.338562,22.618717,141.6947,113.09196,81.9023
0.08011279,0.4832186,19.281336,0.0795451,0.4841377,19.177172,0.74365175,0.15008152,5.001711,3.9919906,28.339542,22.618357,141.69504,113.09145,316.47998
0.16430429,0.0638943,13.949198,0.16388632,0.06637469,13.618057,0.8037816,0.15019655,5.0012074,3.991639,28.339617,22.618914,141.69513,113.09115,462.40408
0.108230665,0.36353034,33.309177,0.10820689,0.36477375,33.19097,0.404316,0.15022944,5.001042,3.9913847,28.338968,22.61804,141.69499,113.092285,62.24858
0.09620365,0.5171745,29.249254,0.095820636,0.5166019,29.143904,0.4570821,0.15019958,5.0008616,3.9916935,28.338943,22.618258,141.69527,113.09288,24.877703
0.12148798,0.27793512,45.794064,0.121039875,0.279345,45.738106,0.2606231,0.14953722,5.0012207,3.9919305,28.339325,22.618889,141.695,113.092575,36.87501
0.07733822,0.5132619,21.280022,0.07698833,0.5153336,21.214025,0.6520659,0.14971942,5.0011544,3.9912977,28.339123,22.61759,141.695,113.09312,175.4826
0.079750486,0.40150875,33.58622,0.07961399,0.40227324,33.5144,0.42943358,0.14964099,5.000256,3.991549,28.338509,22.61772,141.69498,113.09278,34.603245
0.11863205,0.43335837,41.794125,0.11840774,0.43517917,41.66141,0.3559583,0.15003034,5.001368,3.9911304,28.338614,22.618246,141.69429,113.09281,125.73182
0.14397755,0.7759238,14.915296,0.14364602,0.7795983,14.754232,0.8779102,0.14950995,5.0012136,3.9913006,28.339783,22.618465,141.69427,113.09132,659.0648
0.07765494,0.6354642,40.312862,0.07751288,0.636613,40.316193,0.37279174,0.14960584,5.0013776,3.9904606,28.339544,22.619087,141.69493,113.09262,67.84866
0.066948704,0.57106227,50.773308,0.066558406,0.5722034,50.923527,0.30859756,0.14935571,5.001068,3.9907115,28.340044,22.61897,141.6956,113.09285,68.59448
0.11859382,0.76296544,37.813892,0.11846571,0.76424146,37.73528,0.3651659,0.14972164,5.0004687,3.991017,28.339314,22.618357,141.69434,113.09257,122.14154
0.11327946,0.6007678,36.81028,0.112934425,0.6023822,36.512657,0.43237945,0.14939521,5.0008903,3.9913204,28.338884,22.618246,141.6949,113.09219,177.30705
0.16572839,0.17295508,13.184617,0.16532126,0.17521453,12.962227,0.7387088,0.14999036,5.00155,3.9918244,28.339539,22.618713,141.69499,113.09184,373.9064
0.109885335,0.61755735,24.705564,0.10940084,0.6189447,24.54948,0.63965416,0.14997742,5.001752,3.992005,28.339563,22.619034,141.6956,113.09126,385.1352
0.13631839,0.21383709,14.618328,0.13570184,0.21699418,14.334426,0.9007728,0.14950085,5.001038,3.991926,28.34044,22.618279,141.69475,113.09121,538.5659
0.088607274,0.8094586,10.361955,0.087924995,0.8121859,10.183615,1.0820603,0.14880535,5.001251,3.992589,28.340536,22.618422,141.69466,113.09215,700.62213
0.10892047,0.42395616,35.226288,0.108811446,0.42534202,35.19348,0.3758124,0.15012492,5.0006194,3.9915955,28.338545,22.618784,141.6946,113.092636,87.70871
0.06241286,0.5487151,21.262705,0.06204672,0.5488908,21.355576,0.71535695,0.14989369,5.0005884,3.9918985,28.339432,22.618542,141.69449,113.09223,212.41837
0.10171305,0.26512912,12.614531,0.10139979,0.26477593,12.449034,0.7065227,0.15033735,5.0012426,3.9921458,28.338621,22.617615,141.6958,113.092575,154.66446
0.08256159,0.20569663,34.705143,0.0820567,0.205583,34.657234,0.4939836,0.14984052,5.0001345,3.9917717,28.339186,22.61767,141.69559,113.092896,108.71573
0.081855185,0.87171644,21.220272,0.08161058,0.8733437,21.200844,0.688664,0.14954938,5.0003867,3.9910626,28.339844,22.61825,141.69456,113.09266,272.11783
0.13085896,0.6210067,8.974632,0.13088223,0.6230676,8.931236,0.8627116,0.14961527,5.00063,3.9915364,28.339657,22.618187,141.69429,113.09127,483.96988
0.14168844,0.27388436,24.981579,0.1415537,0.27397078,24.951654,0.43433094,0.14969765,5.0008154,3.9920433,28.338741,22.617588,141.69502,113.09305,64.26457
0.1260736,0.4368511,36.765713,0.12597825,0.43753925,36.75405,0.2899021,0.15025823,5.0008497,3.9912586,28.338589,22.619032,141.69534,113.092865,18.425707
0.120144434,0.21729583,18.729473,0.119760506,0.2169796,18.4995,0.61966324,0.15006247,5.000818,3.9923534,28.33908,22.61799,141.69493,113.09301,125.23969
0.13001141,0.4685373,46.72362,0.12965223,0.47064784,46.71752,0.25128973,0.1494055,5.0014825,3.9911635,28.339846,22.618494,141.6949,113.09236,34.097046
0.1367258,0.45059684,13.626273,0.1362053,0.45326656,13.380578,0.8663168,0.14932008,5.0008307,3.9919128,28.34003,22.618067,141.69461,113.09192,524.1435
0.1473576,0.21332625,45.31588,0.14722057,0.21352859,44.998745,0.204098,0.15013713,5.0013914,3.9920905,28.33797,22.61895,141.69463,113.09309,-7.754533
0.1501337,0.33801237,10.559263,0.14972353,0.33956757,10.392726,0.8547653,0.14946887,5.0018754,3.9924588,28.339281,22.618671,141.69574,113.09202,500.9782
0.12423893,0.15988801,39.34391,0.12393479,0.16061562,39.154137,0.28137234,0.15043283,5.0011177,3.992672,28.338654,22.61867,141.69531,113.09219,23.939894
0.12333739,-0.101542786,17.3299,0.12308177,-0.100956604,17.114246,0.6422779,0.15017302,5.0004077,3.9925046,28.338884,22.617716,141.69421,113.09236,146.07053
0.070250586,0.41451928,37.240627,0.07002314,0.4145648,37.23707,0.42265818,0.15043987,5.000653,3.9918385,28.338137,22.618416,141.69522,113.09243,23.80496
0.09386388,0.08005162,54.43165,0.093438156,0.082274355,54.351837,0.2807654,0.15033783,5.001682,3.9918978,28.338863,22.618708,141.69566,113.092186,93.82271
0.096848324,0.44985977,27.323902,0.09665767,0.44921836,27.179205,0.4841105,0.15003999,5.0011206,3.9915624,28.339,22.619385,141.69469,113.09185,130.71779
0.059205122,0.55282944,38.494072,0.058995947,0.55236316,38.347057,0.4358881,0.14961128,5.0006657,3.9912322,28.338964,22.618664,141.69427,113.09304,41.788345
0.08831213,0.10732966,30.108492,0.08765969,0.108667895,29.889427,0.56942064,0.15019113,5.0014353,3.9915628,28.33956,22.617865,141.69496,113.09212,95.71668
0.09952171,0.5232651,30.23621,0.0991182,0.5263805,30.165741,0.59617865,0.14960945,5.001469,3.991222,28.339666,22.617434,141.69514,113.09205,308.6695
0.09133675,0.74619704,18.548439,0.091025546,0.74724865,18.483715,0.75051934,0.14941129,5.0006137,3.9928906,28.33933,22.617771,141.69472,113.09241,349.23972
0.09709538,0.35360077,35.553783,0.096982665,0.35528272,35.53095,0.4289647,0.14966771,5.000929,3.991296,28.33889,22.618818,141.69481,113.09285,57.399513
0.14726147,0.44091713,10.99506,0.14689377,0.4417984,11.040966,0.76036686,0.15065926,5.0011373,3.9917307,28.33885,22.61861,141.6944,113.09247,347.97873
0.13102244,0.4233797,33.732815,0.13068928,0.4256668,33.719337,0.36563528,0.1505307,5.0006976,3.9910238,28.339104,22.618282,141.69518,113.09195,87.310555
0.1139574,0.5205665,42.067196,0.11369381,0.52098495,41.885044,0.3090379,0.15002571,5.001515,3.9916275,28.338964,22.619158,141.69437,113.09235,110.184685
0.071557276,0.57614976,43.01677,0.07168003,0.5763083,43.05216,0.33655834,0.14961381,5.000874,3.9914355,28.33882,22.618563,141.6956,113.09311,88.1533
0.08630791,0.41298968,46.26049,0.08599684,0.413754,46.21376,0.32520783,0.14993387,5.001289,3.99126,28.339212,22.619413,141.6951,113.093285,53.322266
0.11444494,0.3008892,31.823433,0.11402871,0.30082795,31.599916,0.4489871,0.1504783,5.0013814,3.9910479,28.338839,22.61794,141.69499,113.092,62.244843
0.08380273,0.5594903,39.525494,0.083580054,0.5599607,39.397503,0.32297182,0.15044317,5.0009737,3.9914443,28.338676,22.617985,141.69466,113.09259,4.5570135
0.09314529,0.62517864,44.731915,0.0929452,0.62668574,44.75426,0.31249365,0.14936516,5.0009885,3.9906034,28.33985,22.618671,141.6952,113.09285,78.23003
0.08772215,0.49434218,26.754757,0.087530315,0.49609548,26.674824,0.52399015,0.14968129,4.9999876,3.9911256,28.339169,22.617785,141.69475,113.09188,95.53915
0.09932986,0.4159164,27.12047,0.098789096,0.41712382,27.00271,0.70628786,0.14965366,5.0012116,3.9924803,28.33976,22.618118,141.69458,113.092224,365.37228
0.11486944,0.5074022,39.67633,0.11442941,0.50951487,39.589798,0.40339777,0.15061006,5.0013433,3.9914618,28.338982,22.618263,141.69476,113.09256,178.4103
0.06950967,0.24897411,26.14753,0.06885898,0.24845676,25.89622,0.5666701,0.14984141,5.0016155,3.9923453,28.339857,22.61832,141.6949,113.09199,74.36886
0.09630306,0.67457694,35.108433,0.09557784,0.6764269,34.94415,0.4483913,0.1497983,5.0015807,3.9908807,28.340279,22.617502,141.6951,113.09193,115.60653
0.120566376,0.47774476,34.16579,0.12033179,0.47845486,34.169437,0.3829239,0.15006346,5.001105,3.9914382,28.339115,22.619371,141.69554,113.09258,100.18009
0.119503625,0.4600699,39.22954,0.11929876,0.46149972,39.402477,0.2906257,0.14997241,5.001188,3.9904368,28.33973,22.618914,141.69513,113.09308,-22.382277
0.14792593,0.5466232,-1.7775676,0.1475846,0.55056757,-1.8353266,1.00825,0.15004352,5.001274,3.9912605,28.339756,22.618216,141.69443,113.09103,551.7962
0.07115124,0.21720102,38.71787,0.07052866,0.21790174,38.50302,0.52135104,0.14977126,5.0009747,3.99212,28.339108,22.618359,141.69531,113.092575,140.94615
0.08322186,0.23881753,34.12133,0.083005495,0.2400293,34.069798,0.46938887,0.1499546,5.0005727,3.9918745,28.339357,22.617643,141.69478,113.091934,97.38746
0.15145603,0.35654262,51.616653,0.15113606,0.35912195,51.61315,0.18088546,0.15037501,5.0016866,3.9906075,28.338892,22.618937,141.69548,113.092674,75.744965
0.057497837,0.34200075,44.194633,0.057046633,0.3418366,44.031033,0.37756923,0.14983447,5.0008154,3.9916024,28.339348,22.619541,141.69572,113.09265,41.03723
0.07965387,0.42548704,10.524822,0.07905618,0.42736638,10.29122,0.982391,0.14937843,5.0004315,3.9919925,28.340626,22.618694,141.69514,113.09228,496.23138
0.06645264,0.36094272,43.70402,0.06613686,0.3615022,43.736946,0.3411409,0.14994754,5.000873,3.991819,28.33877,22.61829,141.69576,113.09312,-26.5149
0.0915213,0.5082946,23.864567,0.09150072,0.50945204,23.856129,0.5846375,0.149841,5.0011973,3.992385,28.338572,22.618448,141.69511,113.09279,159.56659
0.08016667,0.20347396,46.127552,0.07993874,0.20602728,46.22077,0.37030914,0.14996761,5.000538,3.9909863,28.339355,22.619238,141.69463,113.09286,87.20358
0.14770654,0.63704866,2.44531,0.14727725,0.6396849,2.3716295,0.9802633,0.14989284,5.0010686,3.9915397,28.340397,22.618038,141.6947,113.092186,596.91754
0.08439971,0.3593908,15.505283,0.0839321,0.35944128,15.411854,0.7983725,0.15010354,5.001291,3.991855,28.339205,22.617764,141.69455,113.09265,222.35805
0.13346103,0.058947597,23.025867,0.13317989,0.059819654,23.07822,0.48444203,0.15029968,5.0005045,3.991161,28.338463,22.617819,141.69547,113.093414,28.885145
0.07660841,0.33442357,29.404892,0.07621822,0.335032,29.337852,0.52535963,0.14963306,5.000362,3.9915123,28.339348,22.617153,141.69498,113.092445,90.74886
0.16272205,0.12087384,-8.792846,0.16250774,0.121005766,-8.9992,0.9693279,0.15009618,5.0006704,3.9928517,28.338253,22.617704,141.69472,113.09302,404.7814
0.14237472,0.16197163,45.70238,0.14205803,0.16328822,45.706917,0.21437724,0.1499904,5.001257,3.9912052,28.339607,22.617933,141.69527,113.09229,22.463057
0.13976167,0.23494574,28.34279,0.13941184,0.23586647,28.100033,0.4518408,0.15022282,5.000751,3.9919481,28.338408,22.617493,141.69557,113.09239,119.10785
0.092182085,0.5914039,43.5189,0.091789156,0.5933083,43.471302,0.35138318,0.15003556,5.000448,3.990731,28.339273,22.618958,141.69525,113.09227,82.20927
0.08369916,0.5349488,26.884874,0.083370134,0.53522515,26.798662,0.53250235,0.14974658,5.0013413,3.9915798,28.338882,22.617851,141.69525,113.09309,88.79202
0.13897073,0.17184179,38.970665,0.13870321,0.17296593,38.88585,0.25810343,0.15082854,5.000747,3.9908383,28.338507,22.61873,141.69595,113.09209,-29.812433
0.05250552,0.48596016,31.354742,0.052311156,0.4852762,31.10374,0.5790785,0.14954124,5.001113,3.9924278,28.338821,22.619232,141.6947,113.093185,130.92032
0.121038176,0.8496315,33.07898,0.120801695,0.85225046,33.08975,0.4969182,0.15049063,5.001262,3.99074,28.33948,22.618525,141.69489,113.091515,243.42313
0.11348148,0.2975494,14.636739,0.11313748,0.29755577,14.367782,0.7011815,0.1497548,5.0013175,3.992376,28.33863,22.617327,141.69525,113.09278,207.14592
0.11594315,0.55284005,24.357397,0.11558002,0.5542321,24.197153,0.7157199,0.14903408,5.0011106,3.9918957,28.339901,22.61863,141.6952,113.09216,397.69388
0.060626853,0.585284,40.832108,0.060393445,0.58581346,40.809704,0.3548512,0.14939901,5.000602,3.9918675,28.338953,22.618433,141.69522,113.09305,-11.416075
0.12319415,0.55293244,31.570995,0.12310762,0.5553383,31.51387,0.470402,0.14997736,5.0013046,3.991274,28.339146,22.618397,141.6949,113.09186,204.39761
0.10510031,0.12527955,38.94408,0.10489864,0.12527668,38.908318,0.3424259,0.15065469,5.001307,3.9918983,28.338062,22.61784,141.6953,113.09201,0.0025836166
0.116073884,0.103722446,26.224615,0.11600759,0.104167186,25.921986,0.44323134,0.1500972,5.000682,3.991924,28.338465,22.618078,141.69539,113.0924,-7.68652
0.15290043,0.68099064,26.996027,0.15246087,0.6848878,26.906244,0.7259002,0.14873542,5.0013285,3.9918294,28.339867,22.617744,141.69424,113.09207,555.52075
0.15333164,0.092686236,44.962387,0.15296476,0.09403363,44.742546,0.23120025,0.1510529,5.0013027,3.991122,28.338507,22.618351,141.69484,113.09096,75.52724
0.10988104,0.11807539,22.648048,0.10993211,0.11934529,22.516256,0.57047874,0.15004547,5.001205,3.9918938,28.338017,22.618586,141.69498,113.09344,100.75527
0.10638071,0.085883506,24.668224,0.10572063,0.08781392,24.556948,0.79779375,0.14945379,5.001264,3.9917583,28.34027,22.618652,141.69507,113.091835,430.6415
0.10394417,0.6085615,28.92736,0.103389986,0.60989255,28.84629,0.5662755,0.1496822,5.0009823,3.9916143,28.340061,22.618723,141.69499,113.091965,234.44579
0.054130338,0.2534151,15.739916,0.05398035,0.25325343,15.71955,0.7838981,0.1498009,4.9998837,3.9922104,28.338217,22.617498,141.6949,113.09341,188.83896
0.121774144,0.0543527,31.10152,0.1217228,0.05533439,31.153889,0.47759366,0.14969894,5.00105,3.992227,28.339073,22.61791,141.6951,113.092445,118.428535
0.10669721,0.4168705,27.459799,0.10640978,0.41785485,27.608414,0.51519614,0.14983861,5.0003195,3.9911695,28.339565,22.618507,141.695,113.092865,121.0369
0.10017912,0.54807955,62.164524,0.0999332,0.5502072,62.020874,0.18123879,0.1497813,5.000879,3.990663,28.339132,22.618515,141.69472,113.092316,107.012
0.08006228,0.46771586,26.49681,0.080146305,0.46923554,26.558836,0.6257378,0.14954476,5.0018225,3.9921246,28.339214,22.618792,141.69539,113.09269,210.88353
0.10546701,0.81007105,43.739285,0.10511058,0.8125881,43.708538,0.415229,0.14943568,5.000861,3.9914083,28.33968,22.618858,141.69525,113.0923,232.0757
0.09250978,0.28858232,32.68698,0.09234612,0.2900237,32.57684,0.55426526,0.14953747,5.0011306,3.9914312,28.339575,22.618275,141.69585,113.09304,185.9906
0.09100081,0.5032106,18.834557,0.09048694,0.5054275,18.814426,0.77423805,0.15003374,5.000657,3.9919283,28.339256,22.618021,141.69496,113.09252,348.16937
0.08874443,0.71375114,56.725792,0.088351555,0.7167811,56.784477,0.2210226,0.14996783,5.000899,3.9899492,28.339993,22.619081,141.6948,113.0919,64.80446
0.08111518,0.41397208,34.343925,0.080989316,0.4133647,34.293076,0.36167318,0.14968434,5.000696,3.991481,28.338707,22.618656,141.69514,113.09323,-39.84662
0.12701991,0.23899263,11.854553,0.12680528,0.24198923,11.728297,0.8180672,0.14975896,5.00045,3.9922943,28.338985,22.617558,141.69458,113.09259,383.854
0.1306425,0.39259553,45.760937,0.1301945,0.3967728,45.86941,0.3058581,0.14946017,4.9999685,3.9908159,28.34035,22.617842,141.69449,113.09279,128.70667
0.07778913,0.442379,35.670998,0.07731529,0.4427037,35.373867,0.47873348,0.14954801,5.0012918,3.9918993,28.33906,22.61832,141.69466,113.092354,127.189766
0.07266763,0.45039025,32.402588,0.072125494,0.4499597,32.27234,0.5089335,0.15054145,5.001261,3.9915361,28.33835,22.618137,141.69502,113.092186,116.16663
0.09340835,0.7096993,47.762104,0.09320436,0.71030515,47.674038,0.26210874,0.14985429,5.0006447,3.991624,28.338966,22.618748,141.69534,113.09241,116.64826
0.091475956,0.3350658,50.48278,0.091045514,0.33577803,50.488834,0.26858592,0.15044205,5.0014052,3.9908319,28.338892,22.6189,141.69576,113.09258,49.066223
0.12384256,0.052996162,30.329918,0.123542815,0.05263569,30.209196,0.4068285,0.15098086,5.0009236,3.9916925,28.337982,22.618353,141.69583,113.09361,20.762634
0.12978406,0.42840567,38.611713,0.1295634,0.4297662,38.740105,0.2859162,0.15006201,5.001196,3.9905834,28.33995,22.618385,141.69516,113.09244,54.097088
0.09098989,0.3766967,35.350544,0.090213455,0.3758143,35.188034,0.43967584,0.15031257,5.0007806,3.9917474,28.339518,22.618252,141.69487,113.09225,92.39025
0.15093791,-0.007852344,9.703955,0.15058117,-0.008226545,9.62815,0.5963282,0.15065041,5.0007343,3.9921298,28.338236,22.617014,141.69489,113.0928,63.615177
0.14620034,0.6895636,22.642513,0.14601912,0.6924242,22.479395,0.7236214,0.14890504,5.001311,3.9916637,28.339571,22.618315,141.69447,113.09248,502.94217
0.078192696,0.41194007,32.76791,0.07804434,0.41299447,32.67366,0.4819406,0.14958727,5.000717,3.9916904,28.339151,22.618486,141.69478,113.09248,101.932
0.14070676,0.59484977,23.342506,0.14010152,0.59728664,23.217669,0.6466088,0.1497917,5.0019436,3.9918227,28.339767,22.618082,141.69536,113.09168,380.88788
0.0895684,0.45282304,28.76368,0.089286834,0.45426494,28.574194,0.55533236,0.14989993,5.0013437,3.991787,28.33877,22.61848,141.69481,113.092926,169.59444
0.10770763,0.36120394,32.736034,0.107329234,0.36217958,32.69129,0.38640213,0.14991234,5.001963,3.9913068,28.339235,22.618397,141.69504,113.09324,15.472461
0.12820722,0.37831292,22.888031,0.12783267,0.37964392,22.661604,0.633303,0.15052174,5.0018435,3.9912148,28.339752,22.618725,141.69617,113.0914,289.38486
0.09119647,0.6575186,38.96921,0.09098457,0.65863544,39.03888,0.40262625,0.15022668,5.0010796,3.9908848,28.339146,22.619017,141.69534,113.09275,114.15741
0.10775501,0.6340085,35.45618,0.107601225,0.63587785,35.468884,0.37821838,0.15009157,5.000732,3.9909687,28.338705,22.61805,141.69449,113.092964,93.13331
0.0555931,0.32522914,27.466122,0.055388838,0.32559845,27.327522,0.6257363,0.15010595,5.0011168,3.9918447,28.33859,22.61837,141.69467,113.09237,153.04565
0.098476686,0.37999824,39.023983,0.09809197,0.3800776,38.77814,0.42588404,0.14947934,5.0007033,3.9922123,28.339125,22.618313,141.6946,113.09224,100.69084
0.14055794,0.3358534,38.535885,0.14010528,0.3382677,38.43518,0.48963284,0.14948334,5.0004573,3.991871,28.339642,22.618023,141.69443,113.09179,313.70044
0.13033184,0.40025806,35.588554,0.13003549,0.40150827,35.70043,0.38391915,0.14931576,5.0002427,3.991701,28.339617,22.618465,141.69406,113.0931,95.810265
0.11019604,0.44124183,39.578644,0.10991834,0.4426159,39.67984,0.28802362,0.15009995,5.001349,3.991119,28.338678,22.61861,141.69547,113.09338,3.725825
0.100244954,0.6185392,51.382034,0.10019178,0.61968994,51.324497,0.1718249,0.15021837,5.001386,3.9903536,28.339005,22.618385,141.69542,113.09249,-3.9232676
0.037785344,0.26792175,27.219358,0.037568796,0.2673557,27.29111,0.5299053,0.15006703,5.0012665,3.9919312,28.338621,22.619179,141.69507,113.093666,-89.93989
0.128502,-0.028126968,5.111015,0.12827425,-0.026258111,4.8513284,1.0546575,0.14957327,5.001302,3.992275,28.339226,22.619236,141.69417,113.09217,568.4162
0.09486501,0.12326238,36.2681,0.09467912,0.12577988,36.269325,0.38387915,0.15033379,5.000864,3.991341,28.338942,22.618217,141.69493,113.09254,0.03757374
0.107993886,0.6150501,24.853243,0.10750251,0.61616826,24.688133,0.6453135,0.14938645,5.0012527,3.9913857,28.339407,22.61746,141.69524,113.09205,293.4618
0.062443476,0.21902804,46.716896,0.061959747,0.21922478,46.619724,0.3890663,0.149972,5.0016103,3.9915228,28.33883,22.618927,141.6953,113.09264,51.05358
0.08492824,0.348277,40.97528,0.084302366,0.3494606,40.90985,0.39487064,0.14975207,5.0006466,3.9913623,28.339762,22.618307,141.69556,113.091805,107.431694
